trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,5,50.24317649999284,50.24317649999284,50.24317649999284,[0.2564814814814815],[-0.43148148148148147],[1],[0],[0],[1.5536117000010563],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
15,0,15,0,5,51.857758799989824,51.857758799989824,51.857758799989824,[-0.08703703703703704],[0.17592592592592593],[1],[0],[0],[1.2985132000030717],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
16,0,16,0,5,53.19108479999704,53.19108479999704,53.19108479999704,[0.29814814814814816],[-0.20555555555555555],[1],[0],[0],[1.5503061000054004],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
17,0,17,0,10,54.832828899991,54.832828899991,54.832828899991,[-0.45740740740740743],[-0.1962962962962963],[1],[0],[0],[2.804409400006989],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
18,0,18,0,5,57.68239279999398,57.68239279999398,57.68239279999398,[0.2722222222222222],[0.13518518518518519],[1],[0],[0],[2.0859187000023667],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
19,0,19,0,5,59.83402149999165,59.83402149999165,59.83402149999165,[-0.4287037037037037],[0.3611111111111111],[1],[0],[0],[1.528366200000164],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
20,0,20,0,10,61.44140859998879,61.44140859998879,61.44140859998879,[-0.21203703703703702],[0.2037037037037037],[1],[0],[0],[1.0722090999915963],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
21,0,21,0,10,62.60809659998631,62.60809659998631,62.60809659998631,[0.3074074074074074],[0.32685185185185184],[1],[0],[0],[1.3299772000027588],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
22,0,22,0,5,63.97288919999846,63.97288919999846,63.97288919999846,[0.2861111111111111],[0.027777777777777776],[1],[0],[0],[1.4625375000032363],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
23,0,23,0,10,65.52893239998957,65.52893239998957,65.52893239998957,[-0.44722222222222224],[0.2490740740740741],[1],[0],[0],[1.8359874000016134],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
24,0,24,0,10,67.44462979999662,67.44462979999662,67.44462979999662,[0.4777777777777778],[0.09351851851851851],[1],[0],[0],[2.3914718000014545],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
25,0,25,0,5,69.88315509998938,69.88315509998938,69.88315509998938,[-0.0787037037037037],[-0.3333333333333333],[1],[0],[0],[1.948737099999562],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
